Tarih,Dağıtılan Enerji (MWh)
2021-08-27 21:00:00,2508.9213759245786
2021-08-27 22:00:00,2384.8818948026174
2021-08-27 23:00:00,2250.1100515050957
2021-08-28 00:00:00,2066.730068071709
2021-08-28 01:00:00,1916.9784865246324
2021-08-28 02:00:00,1788.3468754118612
2021-08-28 03:00:00,1710.8630791161181
2021-08-28 04:00:00,1677.2759820726876
2021-08-28 05:00:00,1662.9761243490723
2021-08-28 06:00:00,1620.9905463695277
2021-08-28 07:00:00,1658.4617438380737
2021-08-28 08:00:00,1932.4582372456098
2021-08-28 09:00:00,2209.434509854616
2021-08-28 10:00:00,2396.713526577193
2021-08-28 11:00:00,2539.906645337747
2021-08-28 12:00:00,2563.012071981053
2021-08-28 13:00:00,2640.7830789302707
2021-08-28 14:00:00,2692.9509065605325
2021-08-28 15:00:00,2669.661765183502
2021-08-28 16:00:00,2640.4738711308223
2021-08-28 17:00:00,2597.6305397621218
2021-08-28 18:00:00,2559.6996369914
2021-08-28 19:00:00,2514.5708088035954
2021-08-28 20:00:00,2542.333151030857
2021-08-28 21:00:00,2429.0854515926976
2021-08-28 22:00:00,2307.4433367414877
2021-08-28 23:00:00,2176.3023095021604
2021-08-29 00:00:00,2020.7659288053146
2021-08-29 01:00:00,1869.5141346500914
2021-08-29 02:00:00,1736.4532454061093
2021-08-29 03:00:00,1664.3676595779937
2021-08-29 04:00:00,1609.665291880229
2021-08-29 05:00:00,1582.849458541915
2021-08-29 06:00:00,1521.0728125270923
2021-08-29 07:00:00,1513.7879069023443
2021-08-29 08:00:00,1649.0122676508913
2021-08-29 09:00:00,1817.6058922904028
2021-08-29 10:00:00,1994.718175943818
2021-08-29 11:00:00,2110.321492358765
2021-08-29 12:00:00,2169.287123947494
2021-08-29 13:00:00,2238.4893078893
2021-08-29 14:00:00,2275.655784202563
2021-08-29 15:00:00,2273.213182707188
2021-08-29 16:00:00,2282.773436980756
2021-08-29 17:00:00,2282.667383929114
2021-08-29 18:00:00,2271.7349109975357
2021-08-29 19:00:00,2270.3633367414877
2021-08-29 20:00:00,2329.9775397322387
2021-08-29 21:00:00,2245.4992811776315
2021-08-29 22:00:00,2136.7661438957925
2021-08-29 23:00:00,2018.3617352461126
2021-08-30 00:00:00,1881.696914037409
2021-08-30 01:00:00,1743.7864220568865
2021-08-30 02:00:00,1630.480660663195
2021-08-30 03:00:00,1549.8056729487696
2021-08-30 04:00:00,1520.4055901455856
2021-08-30 05:00:00,1505.0601560254029
2021-08-30 06:00:00,1490.7360199847292
2021-08-30 07:00:00,1541.391320732417
2021-08-30 08:00:00,1829.8787012434152
2021-08-30 09:00:00,2090.989054515086
2021-08-30 10:00:00,2268.319780293219
2021-08-30 11:00:00,2421.938642825533
2021-08-30 12:00:00,2437.00618627472
2021-08-30 13:00:00,2520.9030126638168
2021-08-30 14:00:00,2600.762268892057
2021-08-30 15:00:00,2593.3221814660224
2021-08-30 16:00:00,2592.8627591037553
2021-08-30 17:00:00,2554.9269964688983
2021-08-30 18:00:00,2489.9066419560622
2021-08-30 19:00:00,2440.0023814467827
2021-08-30 20:00:00,2467.637456587243
2021-08-30 21:00:00,2364.7800374208136
2021-08-30 22:00:00,2243.1371585077336
2021-08-30 23:00:00,2113.4484177758472
2021-08-31 00:00:00,1970.644653000471
2021-08-31 01:00:00,1821.327462295295
2021-08-31 02:00:00,1724.0090570273003
2021-08-31 03:00:00,1658.9470878341601
2021-08-31 04:00:00,1622.9630830254623
2021-08-31 05:00:00,1609.7090173165507
2021-08-31 06:00:00,1614.7668333747447
2021-08-31 07:00:00,1712.8713566897864
2021-08-31 08:00:00,2108.4464318302466
2021-08-31 09:00:00,2433.4823413643385
2021-08-31 10:00:00,2600.1327594455665
2021-08-31 11:00:00,2715.9053840850784
2021-08-31 12:00:00,2696.6141789538083
2021-08-31 13:00:00,2828.9755760314197
2021-08-31 14:00:00,2920.397889964036
2021-08-31 15:00:00,2911.421719734817
2021-08-31 16:00:00,2874.927467787616
2021-08-31 17:00:00,2771.8489702848888
2021-08-31 18:00:00,2603.900256078823
2021-08-31 19:00:00,2538.8097612442743
2021-08-31 20:00:00,2572.9391063255625
2021-08-31 21:00:00,2484.6828025380014
2021-08-31 22:00:00,2348.5792414668817
2021-08-31 23:00:00,2208.864854720173
