Tarih,Dağıtılan Enerji (MWh)
2022-08-27 16:00:00,1966.925749672495
2022-08-27 17:00:00,1965.5900417323326
2022-08-27 18:00:00,1967.290679599703
2022-08-27 19:00:00,1972.010952603086
2022-08-27 20:00:00,1968.487783945012
2022-08-27 21:00:00,1956.2743644462757
2022-08-27 22:00:00,1936.520208713465
2022-08-27 23:00:00,1913.2181322637832
2022-08-28 00:00:00,1852.3645072274564
2022-08-28 01:00:00,1823.5618073434664
2022-08-28 02:00:00,1803.0117714772357
2022-08-28 03:00:00,1792.726231005301
2022-08-28 04:00:00,1787.4851224346153
2022-08-28 05:00:00,1787.0649788397393
2022-08-28 06:00:00,1791.5580753984625
2022-08-28 07:00:00,1812.6986575136918
2022-08-28 08:00:00,1864.1045121487944
2022-08-28 09:00:00,1906.733702979033
2022-08-28 10:00:00,1929.5826253257933
2022-08-28 11:00:00,1944.903672884288
2022-08-28 12:00:00,1935.5751754156997
2022-08-28 13:00:00,1942.002601519734
2022-08-28 14:00:00,1945.7151048916537
2022-08-28 15:00:00,1939.0670240864401
2022-08-28 16:00:00,1937.6697422541208
2022-08-28 17:00:00,1936.3340343139585
2022-08-28 18:00:00,1938.0346721813287
2022-08-28 19:00:00,1942.7549451847117
2022-08-28 20:00:00,1939.231776526638
2022-08-28 21:00:00,1927.0183570279016
2022-08-28 22:00:00,1907.2642012950905
2022-08-28 23:00:00,1883.962124845409
2022-08-29 00:00:00,1865.5854821533474
2022-08-29 01:00:00,1836.7827822693573
2022-08-29 02:00:00,1816.2327464031266
2022-08-29 03:00:00,1805.947205931192
2022-08-29 04:00:00,1800.7060973605062
2022-08-29 05:00:00,1800.2859537656302
2022-08-29 06:00:00,1804.7790503243534
2022-08-29 07:00:00,1825.9196324395823
2022-08-29 08:00:00,1877.3254870746853
2022-08-29 09:00:00,1919.954677904924
2022-08-29 10:00:00,1942.8036002516842
2022-08-29 11:00:00,1958.1246478101789
2022-08-29 12:00:00,1948.7961503415906
2022-08-29 13:00:00,1955.223576445625
2022-08-29 14:00:00,1958.9360798175446
2022-08-29 15:00:00,1952.2879990123306
2022-08-29 16:00:00,1950.8907171800115
2022-08-29 17:00:00,1949.5550092398494
2022-08-29 18:00:00,1951.2556471072196
2022-08-29 19:00:00,1955.9759201106026
2022-08-29 20:00:00,1952.452751452529
2022-08-29 21:00:00,1940.239331953792
2022-08-29 22:00:00,1920.4851762209814
2022-08-29 23:00:00,1897.1830997712998
2022-08-30 00:00:00,1863.2338183823608
2022-08-30 01:00:00,1834.4311184983712
2022-08-30 02:00:00,1813.8810826321405
2022-08-30 03:00:00,1803.595542160206
2022-08-30 04:00:00,1798.3544335895203
2022-08-30 05:00:00,1797.9342899946437
2022-08-30 06:00:00,1802.4273865533673
2022-08-30 07:00:00,1823.5679686685967
2022-08-30 08:00:00,1874.9738233036994
2022-08-30 09:00:00,1917.6030141339374
2022-08-30 10:00:00,1940.451936480698
2022-08-30 11:00:00,1955.7729840391926
2022-08-30 12:00:00,1946.444486570604
2022-08-30 13:00:00,1952.871912674639
2022-08-30 14:00:00,1956.5844160465585
2022-08-30 15:00:00,1949.936335241345
2022-08-30 16:00:00,1948.5390534090257
2022-08-30 17:00:00,1947.2033454688633
2022-08-30 18:00:00,1948.9039833362338
2022-08-30 19:00:00,1953.6242563396167
2022-08-30 20:00:00,1950.1010876815424
2022-08-30 21:00:00,1937.8876681828065
2022-08-30 22:00:00,1918.1335124499958
2022-08-30 23:00:00,1894.831436000314
2022-08-31 00:00:00,1860.944111779651
2022-08-31 01:00:00,1832.1414118956611
2022-08-31 02:00:00,1811.5913760294302
2022-08-31 03:00:00,1801.3058355574958
2022-08-31 04:00:00,1796.06472698681
2022-08-31 05:00:00,1795.6445833919338
2022-08-31 06:00:00,1800.1376799506572
2022-08-31 07:00:00,1821.2782620658866
2022-08-31 08:00:00,1872.684116700989
2022-08-31 09:00:00,1915.3133075312276
2022-08-31 10:00:00,1938.162229877988
2022-08-31 11:00:00,1953.4832774364827
2022-08-31 12:00:00,1944.1547799678942
2022-08-31 13:00:00,1950.5822060719286
2022-08-31 14:00:00,1954.2947094438484
2022-08-31 15:00:00,1947.6466286386349
2022-08-31 16:00:00,1946.2493468063155
2022-08-31 17:00:00,1944.913638866153
2022-08-31 18:00:00,1946.6142767335234
2022-08-31 19:00:00,1951.3345497369064
2022-08-31 20:00:00,1947.8113810788323
2022-08-31 21:00:00,1935.597961580096
2022-08-31 22:00:00,1915.8438058472852
2022-08-31 23:00:00,1892.5417293976038
